Record ID,Intake Date,Intake Channel,311 SR Number,Business Category,Complaint Code,Business Unique ID,Business Name,Result Date,Result,Referred To,Contract Cancelled Amount,Refund Amount,Address Type,Building Nbr,Street1,Street2,Street3,Unit Type,Apt/Suite,City,State,Postcode,Borough,Community Board,Council District,BIN,BBL,NTA,Census Block (2010),Census Tract (2010),Latitude,Longitude,Standardized_Business_Name
038549-2024-CMPL,6/10/24,311,311-18908049,Specialized Vending License - MFV,Price Not Posted,BA-1690898-2024,NYC Soft Ice Cream Truck owned by Eddie Cumart,6/18/24,Complaint Review Complete,,,,Cross Street (Intersection),,PARK AVENUE,WASHINGTON AVENUE,,,,Brooklyn,NY,11205,Brooklyn,302,35,,,,,191,40.69599807,-73.96741405,NYC Soft Ice Cream Truck owned by Eddie Cumart
038551-2024-CMPL,6/10/24,311,311-18908068,Specialized Vending License - MFV,Price Not Posted,BA-1688781-2024,NYC Soft Ice Cream Truck owned by Eddie Cumart,6/10/24,Complaint Review Complete,,,,Cross Street (Intersection),,WASHINGTON STREET,PLYMOUTH STREET,,,,Brooklyn,NY,11201,Brooklyn,302,33,,,,,21,40.70386048,-73.98953708,NYC Soft Ice Cream Truck owned by Eddie Cumart
038435-2024-CMPL,6/8/24,311,311-18884101,Specialized Vending License - MFV,Price Not Posted; Cashless Business,BA-1688781-2024,NYC Soft Ice Cream Truck owned by Eddie Cumart,6/17/24,Complaint Review Complete,,,,Cross Street (Intersection),,WASHINGTON STREET,PLYMOUTH STREET,,,,Brooklyn,NY,11201,Brooklyn,302,33,,,,,21,40.70386048,-73.98953708,NYC Soft Ice Cream Truck owned by Eddie Cumart
038436-2024-CMPL,6/8/24,311,311-18884126,Specialized Vending License - MFV,Price Not Posted,BA-1690898-2024,NYC Soft Ice Cream Truck owned by Eddie Cumart,6/10/24,Complaint Review Complete,,,,Cross Street (Intersection),,PARK AVENUE,WASHINGTON AVENUE,,,,Brooklyn,NY,11205,Brooklyn,302,35,,,,,191,40.69599807,-73.96741405,NYC Soft Ice Cream Truck owned by Eddie Cumart
038323-2024-CMPL,6/6/24,311,311-18868313,Specialized Vending License - MFV,Price Not Posted,BA-1688781-2024,NYC Soft Ice Cream Truck owned by Eddie Cumart,6/7/24,Complaint Review Complete,,,,Cross Street (Intersection),,WASHINGTON STREET,PLYMOUTH STREET,,,,Brooklyn,NY,11201,Brooklyn,302,33,,,,,21,40.70386048,-73.98953708,NYC Soft Ice Cream Truck owned by Eddie Cumart
038324-2024-CMPL,6/6/24,311,311-18868327,Specialized Vending License - MFV,Price Not Posted,BA-1690898-2024,NYC Soft Ice Cream Truck owned by Eddie Cumart,6/14/24,Complaint Review Complete,,,,Cross Street (Intersection),,PARK AVENUE,WASHINGTON AVENUE,,,,Brooklyn,NY,11205,Brooklyn,302,35,,,,,191,40.69599807,-73.96741405,NYC Soft Ice Cream Truck owned by Eddie Cumart
038188-2024-CMPL,6/5/24,311,311-18850126,Specialized Vending License - MFV,Overcharge,BA-1698323-2024,EDDIE'S ICE CREAM CORP.,7/6/24,Requested Information Not Provided,,,,Complete Address,7,PROSPECT ST,,,,,BROOKLYN,NY,11201,Brooklyn,302,33,,,BK38,1013,21,40.70076997,-73.99071689,NYC Soft Ice Cream Truck owned by Eddie Cumart
038228-2024-CMPL,6/5/24,311,311-18854052,Misc Non-Food Retail,Price Not Posted,BA-1688781-2024,NYC Soft Ice Cream Truck owned by Eddie Cumart,6/6/24,Complaint Review Complete,,,,Cross Street (Intersection),,WASHINGTON STREET,PLYMOUTH STREET,,,,Brooklyn,NY,11201,Brooklyn,302,33,,,,,21,40.70386048,-73.98953708,NYC Soft Ice Cream Truck owned by Eddie Cumart
038057-2024-CMPL,6/4/24,311,311-18833723,Specialized Vending License - MFV,Price Not Posted,BA-1688781-2024,NYC Soft Ice Cream Truck owned by Eddie Cumart,6/14/24,Complaint Review Complete,,,,Cross Street (Intersection),,WASHINGTON STREET,PLYMOUTH STREET,,,,Brooklyn,NY,11201,Brooklyn,302,33,,,,,21,40.70386048,-73.98953708,NYC Soft Ice Cream Truck owned by Eddie Cumart
038058-2024-CMPL,6/4/24,311,311-18833753,Specialized Vending License - MFV,Price Not Posted,BA-1690898-2024,NYC Soft Ice Cream Truck owned by Eddie Cumart,6/7/24,Complaint Review Complete,,,,Cross Street (Intersection),,PARK AVENUE,WASHINGTON AVENUE,,,,Brooklyn,NY,11205,Brooklyn,302,35,,,,,191,40.69599807,-73.96741405,NYC Soft Ice Cream Truck owned by Eddie Cumart
038093-2024-CMPL,6/4/24,311,311-18838704,Specialized Vending License - MFV,Price Not Posted; Cashless Business,BA-1690898-2024,NYC Soft Ice Cream Truck owned by Eddie Cumart,6/10/24,Complaint Review Complete,,,,Cross Street (Intersection),,PARK AVENUE,WASHINGTON AVENUE,,,,Brooklyn,NY,11205,Brooklyn,302,35,,,,,191,40.69599807,-73.96741405,NYC Soft Ice Cream Truck owned by Eddie Cumart
038095-2024-CMPL,6/4/24,311,311-18838737,Specialized Vending License - MFV,Price Not Posted,BA-1688781-2024,NYC Soft Ice Cream Truck owned by Eddie Cumart,6/14/24,Complaint Review Complete,,,,Cross Street (Intersection),,WASHINGTON STREET,PLYMOUTH STREET,,,,Brooklyn,NY,11201,Brooklyn,302,33,,,,,21,40.70386048,-73.98953708,NYC Soft Ice Cream Truck owned by Eddie Cumart
037875-2024-CMPL,6/2/24,311,311-18807644,Tobacco Retail Dealer,Unlicensed,BA-1678629-2023,NYC Soft Ice Cream Truck owned by Eddie Cumart,6/3/24,Insufficient Info Received,,,,Complete Address,30,WASHINGTON ST,,,,,BROOKLYN,NY,11201,Brooklyn,302,33,3344163,3000270040,BK38,1010,21,40.70353111,-73.98956959,NYC Soft Ice Cream Truck owned by Eddie Cumart
037918-2024-CMPL,6/2/24,311,311-18815644,Restaurant,Overcharge,BA-1697964-2024,Eddies ice cream corp,7/3/24,Requested Information Not Provided,,,,Complete Address,2,WATER ST,,,,,BROOKLYN,NY,11201,Brooklyn,302,33,3000078,3000350012,BK38,1005,21,40.70310051,-73.99418974,NYC Soft Ice Cream Truck owned by Eddie Cumart
037791-2024-CMPL,6/1/24,311,311-18794914,Specialized Vending License - MFV,Price Not Posted,BA-1688781-2024,NYC Soft Ice Cream Truck owned by Eddie Cumart,6/3/24,Complaint Review Complete,,,,Cross Street (Intersection),,WASHINGTON STREET,PLYMOUTH STREET,,,,Brooklyn,NY,11201,Brooklyn,302,33,,,,,21,40.70386048,-73.98953708,NYC Soft Ice Cream Truck owned by Eddie Cumart
037792-2024-CMPL,6/1/24,311,311-18794928,Specialized Vending License - MFV,Price Not Posted,BA-1690898-2024,NYC Soft Ice Cream Truck owned by Eddie Cumart,6/5/24,Complaint Review Complete,,,,Cross Street (Intersection),,PARK AVENUE,WASHINGTON AVENUE,,,,Brooklyn,NY,11205,Brooklyn,302,35,,,,,191,40.69599807,-73.96741405,NYC Soft Ice Cream Truck owned by Eddie Cumart
037620-2024-CMPL,5/30/24,311,311-18770435,Specialized Vending License - MFV,Price Not Posted,BA-1688781-2024,NYC Soft Ice Cream Truck owned by Eddie Cumart,6/3/24,Complaint Review Complete,,,,Cross Street (Intersection),,WASHINGTON STREET,PLYMOUTH STREET,,,,Brooklyn,NY,11201,Brooklyn,302,33,,,,,21,40.70386048,-73.98953708,NYC Soft Ice Cream Truck owned by Eddie Cumart
037621-2024-CMPL,5/30/24,311,311-18770455,Specialized Vending License - MFV,Price Not Posted,BA-1690898-2024,NYC Soft Ice Cream Truck owned by Eddie Cumart,5/31/24,Complaint Review Complete,,,,Cross Street (Intersection),,PARK AVENUE,WASHINGTON AVENUE,,,,Brooklyn,NY,11205,Brooklyn,302,35,,,,,191,40.69599807,-73.96741405,NYC Soft Ice Cream Truck owned by Eddie Cumart
037622-2024-CMPL,5/30/24,311,311-18770581,Specialized Vending License - MFV,Price Not Posted,BA-1688781-2024,NYC Soft Ice Cream Truck owned by Eddie Cumart,6/3/24,Complaint Review Complete,,,,Complete Address,30,WASHINGTON ST,,,,,BROOKLYN,NY,11201,Brooklyn,302,33,3344163,3000270040,BK38,1010,21,40.70353111,-73.98956959,NYC Soft Ice Cream Truck owned by Eddie Cumart
037624-2024-CMPL,5/30/24,311,311-18770612,Specialized Vending License - MFV,Price Not Posted,BA-1688781-2024,NYC Soft Ice Cream Truck owned by Eddie Cumart,6/3/24,Complaint Review Complete,,,,Cross Street (Intersection),,WASHINGTON STREET,PLYMOUTH STREET,,,,Brooklyn,NY,11201,Brooklyn,302,33,,,,,21,40.70386048,-73.98953708,NYC Soft Ice Cream Truck owned by Eddie Cumart
037404-2024-CMPL,5/28/24,311,311-18746198,Specialized Vending License - MFV,Price Not Posted; Cashless Business,BA-1690898-2024,NYC Soft Ice Cream Truck owned by Eddie Cumart,5/30/24,Complaint Review Complete,,,,Cross Street (Intersection),,PARK AVENUE,WASHINGTON AVENUE,,,,Brooklyn,NY,11205,Brooklyn,302,35,,,,,191,40.69599807,-73.96741405,NYC Soft Ice Cream Truck owned by Eddie Cumart
037405-2024-CMPL,5/28/24,311,311-18746204,Specialized Vending License - MFV,Price Not Posted; Cashless Business,BA-1688781-2024,NYC Soft Ice Cream Truck owned by Eddie Cumart,5/30/24,Complaint Review Complete,,,,Cross Street (Intersection),,WASHINGTON STREET,PLYMOUTH STREET,,,,Brooklyn,NY,11201,Brooklyn,302,33,,,,,21,40.70386048,-73.98953708,NYC Soft Ice Cream Truck owned by Eddie Cumart
037344-2024-CMPL,5/27/24,311,311-18736928,Misc Non-Food Retail,Price Not Posted,BA-1688781-2024,NYC Soft Ice Cream Truck owned by Eddie Cumart,6/4/24,Complaint Review Complete,,,,Cross Street (Intersection),,WASHINGTON STREET,PLYMOUTH STREET,,,,Brooklyn,NY,11201,Brooklyn,302,33,,,,,21,40.70386048,-73.98953708,NYC Soft Ice Cream Truck owned by Eddie Cumart
037345-2024-CMPL,5/27/24,311,311-18736944,Specialized Vending License - MFV,Price Not Posted,BA-1690898-2024,NYC Soft Ice Cream Truck owned by Eddie Cumart,5/30/24,Complaint Review Complete,,,,Cross Street (Intersection),,PARK AVENUE,WASHINGTON AVENUE,,,,Brooklyn,NY,11205,Brooklyn,302,35,,,,,191,40.69599807,-73.96741405,NYC Soft Ice Cream Truck owned by Eddie Cumart
037331-2024-CMPL,5/26/24,311,311-18732860,Specialized Vending License - MFV,Price Not Posted,BA-1697610-2024,Eddie's Ice Cream Corp,5/30/24,Complaint Review Complete,,,,Cross Street (Intersection),,OLD FULTON STREET,WATER STREET,,,,Brooklyn,NY,11201,Brooklyn,302,33,,,,,1,40.70288643,-73.99438451,NYC Soft Ice Cream Truck owned by Eddie Cumart
037235-2024-CMPL,5/25/24,311,311-18714832,Specialized Vending License - MFV,Price Not Posted,BA-1688781-2024,NYC Soft Ice Cream Truck owned by Eddie Cumart,5/29/24,Complaint Review Complete,,,,Cross Street (Intersection),,WASHINGTON STREET,PLYMOUTH STREET,,,,Brooklyn,NY,11201,Brooklyn,302,33,,,,,21,40.70386048,-73.98953708,NYC Soft Ice Cream Truck owned by Eddie Cumart
037236-2024-CMPL,5/25/24,311,311-18714856,Specialized Vending License - MFV,Price Not Posted,BA-1690898-2024,NYC Soft Ice Cream Truck owned by Eddie Cumart,5/29/24,Complaint Review Complete,,,,Cross Street (Intersection),,PARK AVENUE,WASHINGTON AVENUE,,,,Brooklyn,NY,11205,Brooklyn,302,35,,,,,191,40.69599807,-73.96741405,NYC Soft Ice Cream Truck owned by Eddie Cumart
037151-2024-CMPL,5/24/24,311,311-18704089,Specialized Vending License - MFV,Price Not Posted,BA-1688781-2024,NYC Soft Ice Cream Truck owned by Eddie Cumart,5/24/24,Complaint Review Complete,,,,Cross Street (Intersection),,WASHINGTON STREET,PLYMOUTH STREET,,,,Brooklyn,NY,11201,Brooklyn,302,33,,,,,21,40.70386048,-73.98953708,NYC Soft Ice Cream Truck owned by Eddie Cumart
037152-2024-CMPL,5/24/24,311,311-18704092,Specialized Vending License - MFV,Price Not Posted,BA-1690898-2024,NYC Soft Ice Cream Truck owned by Eddie Cumart,5/28/24,Complaint Review Complete,,,,Cross Street (Intersection),,PARK AVENUE,WASHINGTON AVENUE,,,,Brooklyn,NY,11205,Brooklyn,302,35,,,,,191,40.69599807,-73.96741405,NYC Soft Ice Cream Truck owned by Eddie Cumart
036968-2024-CMPL,5/22/24,311,311-18678863,Specialized Vending License - MFV,Price Not Posted,BA-1690898-2024,NYC Soft Ice Cream Truck owned by Eddie Cumart,5/22/24,Complaint Review Complete,,,,Cross Street (Intersection),,PARK AVENUE,WASHINGTON AVENUE,,,,Brooklyn,NY,11205,Brooklyn,302,35,,,,,191,40.69599807,-73.96741405,NYC Soft Ice Cream Truck owned by Eddie Cumart
036969-2024-CMPL,5/22/24,311,311-18678872,Specialized Vending License - MFV,Price Not Posted,BA-1688781-2024,NYC Soft Ice Cream Truck owned by Eddie Cumart,5/23/24,Complaint Review Complete,,,,Cross Street (Intersection),,WASHINGTON STREET,PLYMOUTH STREET,,,,Brooklyn,NY,11201,Brooklyn,302,33,,,,,21,40.70386048,-73.98953708,NYC Soft Ice Cream Truck owned by Eddie Cumart
036862-2024-CMPL,5/21/24,311,311-18666793,Specialized Vending License - MFV,Price Not Posted,BA-1688781-2024,NYC Soft Ice Cream Truck owned by Eddie Cumart,5/22/24,Complaint Review Complete,,,,Cross Street (Intersection),,WASHINGTON STREET,PLYMOUTH STREET,,,,Brooklyn,NY,11201,Brooklyn,302,33,,,,,21,40.70386048,-73.98953708,NYC Soft Ice Cream Truck owned by Eddie Cumart
036863-2024-CMPL,5/21/24,311,311-18666810,Specialized Vending License - MFV,Price Not Posted,BA-1690898-2024,NYC Soft Ice Cream Truck owned by Eddie Cumart,5/23/24,Complaint Review Complete,,,,Cross Street (Intersection),,PARK AVENUE,WASHINGTON AVENUE,,,,Brooklyn,NY,11205,Brooklyn,302,35,,,,,191,40.69599807,-73.96741405,NYC Soft Ice Cream Truck owned by Eddie Cumart
036746-2024-CMPL,5/20/24,311,311-18654230,Specialized Vending License - MFV,Price Not Posted,BA-1688781-2024,NYC Soft Ice Cream Truck owned by Eddie Cumart,5/22/24,Complaint Review Complete,,,,Cross Street (Intersection),,WASHINGTON STREET,PLYMOUTH STREET,,,,Brooklyn,NY,11201,Brooklyn,302,33,,,,,21,40.70386048,-73.98953708,NYC Soft Ice Cream Truck owned by Eddie Cumart
036516-2024-CMPL,5/17/24,311,311-18620672,Specialized Vending License - MFV,Price Not Posted,BA-1690898-2024,NYC Soft Ice Cream Truck owned by Eddie Cumart,5/20/24,Complaint Review Complete,,,,Cross Street (Intersection),,PARK AVENUE,WASHINGTON AVENUE,,,,Brooklyn,NY,11205,Brooklyn,302,35,,,,,191,40.69599807,-73.96741405,NYC Soft Ice Cream Truck owned by Eddie Cumart
036517-2024-CMPL,5/17/24,311,311-18620684,Specialized Vending License - MFV,Price Not Posted,BA-1688781-2024,NYC Soft Ice Cream Truck owned by Eddie Cumart,5/20/24,Complaint Review Complete,,,,Cross Street (Intersection),,WASHINGTON STREET,PLYMOUTH STREET,,,,Brooklyn,NY,11201,Brooklyn,302,33,,,,,21,40.70386048,-73.98953708,NYC Soft Ice Cream Truck owned by Eddie Cumart
036386-2024-CMPL,5/16/24,311,311-18609886,Specialized Vending License - MFV,Price Not Posted; Cashless Business,BA-1690898-2024,NYC Soft Ice Cream Truck owned by Eddie Cumart,5/17/24,Complaint Review Complete,,,,Cross Street (Intersection),,PARK AVENUE,WASHINGTON AVENUE,,,,Brooklyn,NY,11205,Brooklyn,302,35,,,,,191,40.69599807,-73.96741405,NYC Soft Ice Cream Truck owned by Eddie Cumart
036387-2024-CMPL,5/16/24,311,311-18609898,Specialized Vending License - MFV,Price Not Posted; Cashless Business,BA-1688781-2024,NYC Soft Ice Cream Truck owned by Eddie Cumart,5/17/24,Complaint Review Complete,,,,Cross Street (Intersection),,WASHINGTON STREET,PLYMOUTH STREET,,,,Brooklyn,NY,11201,Brooklyn,302,33,,,,,21,40.70386048,-73.98953708,NYC Soft Ice Cream Truck owned by Eddie Cumart
036306-2024-CMPL,5/15/24,311,311-18599183,Specialized Vending License - MFV,Price Not Posted,BA-1688781-2024,NYC Soft Ice Cream Truck owned by Eddie Cumart,5/17/24,Complaint Review Complete,,,,Cross Street (Intersection),,WASHINGTON STREET,PLYMOUTH STREET,,,,Brooklyn,NY,11201,Brooklyn,302,33,,,,,21,40.70386048,-73.98953708,NYC Soft Ice Cream Truck owned by Eddie Cumart
036307-2024-CMPL,5/15/24,311,311-18599198,Specialized Vending License - MFV,Price Not Posted,BA-1690898-2024,NYC Soft Ice Cream Truck owned by Eddie Cumart,5/17/24,Complaint Review Complete,,,,Cross Street (Intersection),,PARK AVENUE,WASHINGTON AVENUE,,,,Brooklyn,NY,11205,Brooklyn,302,35,,,,,191,40.69599807,-73.96741405,NYC Soft Ice Cream Truck owned by Eddie Cumart
036225-2024-CMPL,5/14/24,311,311-18587654,Specialized Vending License - MFV,Price Not Posted,BA-1690898-2024,NYC Soft Ice Cream Truck owned by Eddie Cumart,5/16/24,Complaint Review Complete,,,,Cross Street (Intersection),,PARK AVENUE,WASHINGTON AVENUE,,,,Brooklyn,NY,11205,Brooklyn,302,35,,,,,191,40.69599807,-73.96741405,NYC Soft Ice Cream Truck owned by Eddie Cumart
036226-2024-CMPL,5/14/24,311,311-18587668,Specialized Vending License - MFV,Price Not Posted,BA-1688781-2024,NYC Soft Ice Cream Truck owned by Eddie Cumart,5/16/24,Complaint Review Complete,,,,Cross Street (Intersection),,WASHINGTON STREET,PLYMOUTH STREET,,,,Brooklyn,NY,11201,Brooklyn,302,33,,,,,21,40.70386048,-73.98953708,NYC Soft Ice Cream Truck owned by Eddie Cumart
036130-2024-CMPL,5/13/24,311,311-18575765,Specialized Vending License - MFV,Price Not Posted,BA-1688781-2024,NYC Soft Ice Cream Truck owned by Eddie Cumart,5/15/24,Complaint Review Complete,,,,Cross Street (Intersection),,WASHINGTON STREET,PLYMOUTH STREET,,,,Brooklyn,NY,11201,Brooklyn,302,33,,,,,21,40.70386048,-73.98953708,NYC Soft Ice Cream Truck owned by Eddie Cumart
036131-2024-CMPL,5/13/24,311,311-18575777,Specialized Vending License - MFV,Price Not Posted,BA-1690898-2024,NYC Soft Ice Cream Truck owned by Eddie Cumart,5/14/24,Complaint Review Complete,,,,Cross Street (Intersection),,PARK AVENUE,WASHINGTON AVENUE,,,,Brooklyn,NY,11205,Brooklyn,302,35,,,,,191,40.69599807,-73.96741405,NYC Soft Ice Cream Truck owned by Eddie Cumart
036031-2024-CMPL,5/11/24,311,311-18556690,Specialized Vending License - MFV,Price Not Posted,BA-1688781-2024,NYC Soft Ice Cream Truck owned by Eddie Cumart,5/15/24,Complaint Review Complete,,,,Cross Street (Intersection),,WASHINGTON STREET,PLYMOUTH STREET,,,,Brooklyn,NY,11201,Brooklyn,302,33,,,,,21,40.70386048,-73.98953708,NYC Soft Ice Cream Truck owned by Eddie Cumart
036032-2024-CMPL,5/11/24,311,311-18556698,Specialized Vending License - MFV,Price Not Posted,BA-1690898-2024,NYC Soft Ice Cream Truck owned by Eddie Cumart,5/15/24,Complaint Review Complete,,,,Cross Street (Intersection),,PARK AVENUE,WASHINGTON AVENUE,,,,Brooklyn,NY,11205,Brooklyn,302,35,,,,,191,40.69599807,-73.96741405,NYC Soft Ice Cream Truck owned by Eddie Cumart
035949-2024-CMPL,5/10/24,311,311-18546306,Specialized Vending License - MFV,Price Not Posted; Cashless Business,BA-1690898-2024,NYC Soft Ice Cream Truck owned by Eddie Cumart,5/14/24,Complaint Review Complete,,,,Cross Street (Intersection),,PARK AVENUE,WASHINGTON AVENUE,,,,Brooklyn,NY,11205,Brooklyn,302,35,,,,,191,40.69599807,-73.96741405,NYC Soft Ice Cream Truck owned by Eddie Cumart
035950-2024-CMPL,5/10/24,311,311-18546348,Specialized Vending License - MFV,Price Not Posted,BA-1688781-2024,NYC Soft Ice Cream Truck owned by Eddie Cumart,5/10/24,Complaint Review Complete,,,,Cross Street (Intersection),,WASHINGTON STREET,PLYMOUTH STREET,,,,Brooklyn,NY,11201,Brooklyn,302,33,,,,,21,40.70386048,-73.98953708,NYC Soft Ice Cream Truck owned by Eddie Cumart
035863-2024-CMPL,5/9/24,311,311-18535396,Specialized Vending License - MFV,Price Not Posted; Cashless Business,BA-1688781-2024,NYC Soft Ice Cream Truck owned by Eddie Cumart,5/14/24,Complaint Review Complete,,,,Cross Street (Intersection),,WASHINGTON STREET,PLYMOUTH STREET,,,,Brooklyn,NY,11201,Brooklyn,302,33,,,,,21,40.70386048,-73.98953708,NYC Soft Ice Cream Truck owned by Eddie Cumart
035864-2024-CMPL,5/9/24,311,311-18535419,Specialized Vending License - MFV,Price Not Posted; Cashless Business,BA-1694988-2024,Mister Softee Ice Cream Truck owned by Eddie Cumart,6/21/24,Complaint Review Complete,,,,Complete Address,108,WASHINGTON AVE,,,,,BROOKLYN,NY,11205,Brooklyn,302,35,3054372,3018890057,BK69,3007,191,40.69513068,-73.9672522,NYC Soft Ice Cream Truck owned by Eddie Cumart
035787-2024-CMPL,5/8/24,311,311-18523908,Specialized Vending License - MFV,Price Not Posted,BA-1690898-2024,NYC Soft Ice Cream Truck owned by Eddie Cumart,5/9/24,Complaint Review Complete,,,,Cross Street (Intersection),,PARK AVENUE,WASHINGTON AVENUE,,,,Brooklyn,NY,11205,Brooklyn,302,35,,,,,191,40.69599807,-73.96741405,NYC Soft Ice Cream Truck owned by Eddie Cumart
035831-2024-CMPL,5/8/24,311,311-18530833,Specialized Vending License - MFV,Price Not Posted,BA-1694961-2024,Eddies Ice cream corp.,6/8/24,Requested Information Not Provided,,,,Complete Address,25,HANK PL,,,,,STATEN ISLAND,NY,10309,Staten Island,503,51,5092586,5066940280,SI01,3024,198,40.51549411,-74.1975918,NYC Soft Ice Cream Truck owned by Eddie Cumart
035678-2024-CMPL,5/7/24,311,311-18511516,Specialized Vending License - MFV,Price Not Posted,BA-1688781-2024,NYC Soft Ice Cream Truck owned by Eddie Cumart,5/7/24,Complaint Review Complete,,,,Cross Street (Intersection),,WASHINGTON STREET,PLYMOUTH STREET,,,,Brooklyn,NY,11201,Brooklyn,302,33,,,,,21,40.70386048,-73.98953708,NYC Soft Ice Cream Truck owned by Eddie Cumart
035679-2024-CMPL,5/7/24,311,311-18511517,Specialized Vending License - MFV,Price Not Posted; Cashless Business,BA-1690898-2024,NYC Soft Ice Cream Truck owned by Eddie Cumart,5/9/24,Complaint Review Complete,,,,Cross Street (Intersection),,PARK AVENUE,WASHINGTON AVENUE,,,,Brooklyn,NY,11205,Brooklyn,302,35,,,,,191,40.69599807,-73.96741405,NYC Soft Ice Cream Truck owned by Eddie Cumart
035587-2024-CMPL,5/6/24,311,311-18499292,Specialized Vending License - MFV,Price Not Posted,BA-1688781-2024,NYC Soft Ice Cream Truck owned by Eddie Cumart,5/8/24,Complaint Review Complete,,,,Cross Street (Intersection),,WASHINGTON STREET,PLYMOUTH STREET,,,,Brooklyn,NY,11201,Brooklyn,302,33,,,,,21,40.70386048,-73.98953708,NYC Soft Ice Cream Truck owned by Eddie Cumart
035588-2024-CMPL,5/6/24,311,311-18499299,Specialized Vending License - MFV,Price Not Posted; Cashless Business,BA-1690898-2024,NYC Soft Ice Cream Truck owned by Eddie Cumart,5/10/24,Complaint Review Complete,,,,Cross Street (Intersection),,PARK AVENUE,WASHINGTON AVENUE,,,,Brooklyn,NY,11205,Brooklyn,302,35,,,,,191,40.69599807,-73.96741405,NYC Soft Ice Cream Truck owned by Eddie Cumart
035596-2024-CMPL,5/6/24,311,311-18501826,Specialized Vending License - MFV,Price Not Posted,BA-1693785-2024,NYC Soft Ice Cream Truck owned by Eddie Cumart,5/10/24,Complaint Review Complete,,,,Cross Street (Intersection),,WASHINGTON STREET,FRONT STREET,,,,Brooklyn,NY,11201,Brooklyn,302,33,,,,,21,40.70252379,-73.98962384,NYC Soft Ice Cream Truck owned by Eddie Cumart
035496-2024-CMPL,5/4/24,311,311-18480381,Specialized Vending License - MFV,Price Not Posted,BA-1688781-2024,NYC Soft Ice Cream Truck owned by Eddie Cumart,5/9/24,Complaint Review Complete,,,,Cross Street (Intersection),,WASHINGTON STREET,PLYMOUTH STREET,,,,Brooklyn,NY,11201,Brooklyn,302,33,,,,,21,40.70386048,-73.98953708,NYC Soft Ice Cream Truck owned by Eddie Cumart
035497-2024-CMPL,5/4/24,311,311-18480393,Specialized Vending License - MFV,Price Not Posted; Cashless Business,BA-1690898-2024,NYC Soft Ice Cream Truck owned by Eddie Cumart,5/8/24,Complaint Review Complete,,,,Cross Street (Intersection),,PARK AVENUE,WASHINGTON AVENUE,,,,Brooklyn,NY,11205,Brooklyn,302,35,,,,,191,40.69599807,-73.96741405,NYC Soft Ice Cream Truck owned by Eddie Cumart
035286-2024-CMPL,5/2/24,311,311-18457540,Specialized Vending License - MFV,Price Not Posted,BA-1688781-2024,NYC Soft Ice Cream Truck owned by Eddie Cumart,5/7/24,Complaint Review Complete,,,,Cross Street (Intersection),,WASHINGTON STREET,PLYMOUTH STREET,,,,Brooklyn,NY,11201,Brooklyn,302,33,,,,,21,40.70386048,-73.98953708,NYC Soft Ice Cream Truck owned by Eddie Cumart
035287-2024-CMPL,5/2/24,311,311-18457557,Specialized Vending License - MFV,Price Not Posted,BA-1690898-2024,NYC Soft Ice Cream Truck owned by Eddie Cumart,5/2/24,Complaint Review Complete,,,,Cross Street (Intersection),,PARK AVENUE,WASHINGTON AVENUE,,,,Brooklyn,NY,11205,Brooklyn,302,35,,,,,191,40.69599807,-73.96741405,NYC Soft Ice Cream Truck owned by Eddie Cumart
035326-2024-CMPL,5/2/24,311,311-18462551,Specialized Vending License - MFV,Price Not Posted,BA-1688781-2024,NYC Soft Ice Cream Truck owned by Eddie Cumart,5/7/24,Complaint Review Complete,,,,Cross Street (Intersection),,WASHINGTON STREET,PLYMOUTH STREET,,,,Brooklyn,NY,11201,Brooklyn,302,33,,,,,21,40.70386048,-73.98953708,NYC Soft Ice Cream Truck owned by Eddie Cumart
035327-2024-CMPL,5/2/24,311,311-18462575,Specialized Vending License - MFV,Price Not Posted; Cashless Business,BA-1690898-2024,NYC Soft Ice Cream Truck owned by Eddie Cumart,5/6/24,Complaint Review Complete,,,,Cross Street (Intersection),,PARK AVENUE,WASHINGTON AVENUE,,,,Brooklyn,NY,11205,Brooklyn,302,35,,,,,191,40.69599807,-73.96741405,NYC Soft Ice Cream Truck owned by Eddie Cumart
035182-2024-CMPL,5/1/24,311,311-18446318,Specialized Vending License - MFV,Price Not Posted,BA-1690898-2024,NYC Soft Ice Cream Truck owned by Eddie Cumart,5/7/24,Complaint Review Complete,,,,Cross Street (Intersection),,PARK AVENUE,WASHINGTON AVENUE,,,,Brooklyn,NY,11205,Brooklyn,302,35,,,,,191,40.69599807,-73.96741405,NYC Soft Ice Cream Truck owned by Eddie Cumart
035183-2024-CMPL,5/1/24,311,311-18446328,Specialized Vending License - MFV,Price Not Posted,BA-1669507-2023,NYC Soft Ice Cream Trucks owned by Eddie Cumart,5/7/24,Complaint Review Complete,,,,Cross Street (Intersection),,WASHINGTON STREET,YORK STREET,,,,,NY,11201,Brooklyn,302,33,,,,,21,40.701629,-73.98967808,NYC Soft Ice Cream Truck owned by Eddie Cumart
